,content,score
5662,"Infested with scammers. Avoid sending deposits over Cash App, Venmo, or PayPal. They're all scammers",1
5663,Like the app very much. It is resource hog.8.2 gigs. Need the app but wish version there was version that didnt take so much In resources,4
5664,quick and easy I received many responses.,5
5665,very usefull and works better than the browser one.,5
5666,Amazing!!!,5
5667,Little tough to list item for sale,5
5668,awesome sauce,5
5669,After posting my ads are always hard to find,4
5670,Their app doesn't function properly,1
5671,"I was able to sell something the first day after posting items. it was easy quick no frustrations. the app function well, no freezing.",5
5672,this is an excellent app helped me find my stuff thank you so much,5
5673,I absolutely hate that I have to delete and re-download the app every time I want to look something up. That needs to be fixed ASAP.,1
5674,craigslist is great!,5
5675,Craigslist forever!,5
5676,I wasn't even finished posting when I got an offer 🥳,5
5677,good 👍,5
5678,got results within 20 minutes of posting it.,5
5679,Awesome,5
5680,GREAT APP!!! I have bought and sold many items. I have also met many musicians through the app. HIGHLY RECOMMENDED!!!,5
5681,awesome app,5
5682,much improved,5
5683,works great,5
5684,Stuff that's gone should be gone from the list,4
5685,I used to use this app with ease a month ago with no issues. Now I cannot use my old images I have of the items I want to sell without getting an error code. Please fix.,1
5686,wonderful,5
5687,bought stuff...sold stuff...awesome 👍,5
5688,Awsome app/very nice stuff on Craigslist.,5
5689,It doesnt seem to want to work,1
5690,Craigslist is a great place to list things for free.,4
5691,Craig's list is great. just wish they could weed out the wannabe scammers,4
5692,it is extremely useful 👍,5
5693,exceptional,5
5694,worked so well when finding great people to take home kittens!,5
5695,Not as good as some of the legacy third party apps but it's solid enough to use,5
5696,great app,4
5697,Craigslist is Old School but like myself they still Hustle whatever it is you post thanks to the viewers an much respect to the creator off the app 5 star all day,5
5698,"less spam inquiries, unlike the marketplace",5
5699,great for sale items,5
5700,Sometimes it is easy to be scamed,1
5701,Big dog Loll,5
5702,Craigslist is the best!,5
5703,Glitches out all the time. And customer service absolutely loves censoring and removing paid ads. Good job. They really do love controlling the American people.,1
5704,number one,5
5705,craigslist worked for me to quickly get rid of a furniture item for free.,4
5706,"Easy to use, lots of items.",5
5707,works great every time for me....buying or selling...tru dat,5
5708,Thanks alot Alhamdulillah Rabbi Alamin,5
5709,craigslist is still a nice place to Post.,5
5710,"good site, easy to use",4
5711,"Free service to sell stuff is a good deal, commercial posts are cheap as well, overall good deal.",5
5712,"Good enough, need to upgrade so we can get notifications fast when massage comes in",5
5713,Love it it helps with everything,5
5714,Much better then other selling platforms,4
5715,there a lot better than marketplace on Facebook,5
5716,Thanks to all the true and honest people who buy and sell on Craigslist.,5
5717,I have been using Craigslist list for many years and it has always worked well for me. Thanks,5
5718,Great💯💯😜,5
5719,The Craigslist app is great and keeps getting better and better with updates,5
5720,Great App,5
5721,"put up ad for free kittens, all 3 found new homes in less than 1 day",5
5722,thank you,5
5723,Great Basic Entrepreneur Start Of Business.,5
5724,"Always works fine, never have problems searching. Many items you can choose from. I use this because I like the application. Thank you 😊",5
5725,"I get my helpers here , so far its been a great easy way to find helpers for small jobs.",5
5726,very easy to post and sell items,4
5727,always successful with craigslist,5
5728,love craigslist wish go back to way it was though,5
5729,always help us out thk u...,5
5730,good,5
5731,went to marketplace but returned to craigslist,5
5732,Posting it very well.,5
5733,"Few bells or whistles, making it quick & easy to use. No adds.",4
5734,love craigslist,5
5735,this app works great.,5
5736,works pretty well for me! the renewing process is annoying b/c you have to scroll down after each refresh rather than just return to the spot on the page where you can easily click the next listing.,5
5737,All good,5
5738,Craigslist is such an amazing tool for finding new clients!!! Powerful and easy to use!!!,5
5739,has just about everything you can ask for,5
5740,Absolutely the BEST,5
5741,"need to mindful of FCFS, pick up vs meet up, and times that are limiting.",4
5742,Would be five stars if I didn't have to log-in again (nearly) every time I open the app. It's incredibly cumbersome to have to send and click a confirmation email every time. Is this supposed to be some kind of security feature? If it is it's incredibly annoying.,4
5743,Works great!,5
5744,smooth and easy,5
5745,very very useful and easy to use and the way to connect people is convenient with several different options,5
5746,Good transaction.,4
5747,It's alright.,5
5748,"best way to find ""local""",5
5749,"*** Sometimes swiping on the pictures will change to the next item, not the next picture, AND IT IS ANNOYING AF. ***",4
5750,found a.spot.for.my camper thanks craigslist,5
5751,fast response to free kittens,5
5752,AweSum 👍,5
5753,"Stupid app it used to be free, but now they charge $5",1
5754,Great App for selling or buying locally !!,5
5755,good,5
5756,love the deals and great jobs,5
5757,excellent experience easy to post,5
5758,Have always enjoyed this app I will probably always use it for as long as it's active. Thank you so much Craigslist!!,5
5759,cut and dry...it's craigslist so if you know what to expect of the app already then you know!,5
5760,great place ti find deals,5
5761,Craigslist has a verity of different .,5
5762,lots of calls...sold full price in 2 days! very happy,5
5763,amazing and amazing and I forgot unreal,5
5764,why would a link to a listing not take you to the listing in the app? why even have the app automatically open listing links if it doesn't actually take you to the listing? dead weight app. more convenient to just uninstall so it will open it in the browser instead.,2
5765,easy to use and informative.,5
5766,Craigslist was helpful in rehoming my German Sheperd.,5
5767,posted my boat for sale. sold in just a few days. was surprised.. everyone that inquired was polite honest and great to work with. thanks everyone sorry it sold.,5
5768,just works,5
5769,way better than posting on a desktop.,5
5770,"very easy, sold in 2 days",5
5771,super easy to post!,5
5772,"Always reliable, thank you guys!",5
5773,Craigslist is the 'tried and true' way of selling it buying stuff you need or want to pass on.,5
5774,Craigslist is the best!,5
5775,I've had nothing but success using Craigslist. Highly recommend this site for either to sale or purchase something you need or want.,5
