,content,score
3787,Great app l enjoy shopping on ebay!,5
3788,Really happy with the prices,5
3789,So far so good,5
3790,"Excellent ,i want to start to build and fly lightweight indoor model aircraft rubber powered",5
3791,"Absolute buggy, subpar garbage. Interface is bad. Filters are messy. App doesn't actually work; it keeps telling me to update it when there's no updates available. Just more budget programming from incompetent greedy corporations.",1
3792,Great,5
3793,perfecto 💯,5
3794,Awesome...,5
3795,I love eBay. Everything I want is on here. Thanks eBay.,5
3796,"The app and service was easy to use at first and it was great for buying stuff. Up until now. Recently I had found a shirt and added it to my cart, I wasn't planning on buying the shirt right away but unfortunately it was somehow bought and I got charged on my card. I didn't press to buy it, it just happened. I'm extremely frustrated that I can't cancel the order. I know it's likely my fault but beware when ordering.",3
3797,I've found some great records on eBay!All the ones i needed from the 60s & 70s to fill in the gaps in my collections,5
3798,Ebay stated £5 discount if app installed. But not forthcoming. What a waste of time to no benefit,1
3799,Easy to use app,5
3800,Awesome,5
3801,It's just eBay... You get what you pay for!!!,5
3802,Never gives notifications for watched items about to end. It's absolutely useless.,1
3803,When i order my items it comes on time and no damages and good prices,5
3804,The best way to find everything you want!,5
3805,Always get it quickly and easy to order,5
3806,Love the vintage products i can buy. Most have been well loved thru the years. Some items are 50 years old and look as they did the day they were purchased.,5
3807,Grt..,5
3808,It's awesome,5
3809,WHY A 16.19 DIFFERENCE IN MY RETURN ????????,1
3810,"JUST USE EBAY IN ANY BROWSER. I decided to install the app in a new device to see if there's been improvements. It simply will not let me log in, using the same credentials i use to log in successfully in any browser.",1
3811,Thieves and scammers are allowed disgusting app as a buyer I'll never use eBay anymore,1
3812,Good,5
3813,I love it,5
3814,Very good app with lots items fast shipping,5
3815,Great deals,5
3816,Easy shopping experience at reasonable prices. Wide variety to choose from. Always has what I am looking for,4
3817,"I'm selling my old pokemon cards for obscene sums, I love America",5
3818,Easy to find lots of items needed,5
3819,Excellent,5
3820,"Works great. Easy to use, most of all SAFE!!!",5
3821,Good,5
3822,"Easy to use, very convenient to shipping and managing listening",5
3823,Works,5
3824,Little awkward to find things sometimes. Overall good app,4
3825,The app is informative and has numerous options at reasonable prices.,4
3826,"It runs smoothly, and I can find additional discounts on the app.",5
3827,Wow,5
3828,"I vote with my stars. Keeping my promise to up the rating once the ads are removed from the Purchases section. But seriously eBay, fire whoever came up with that petty idea, they should have known better.",5
3829,You're the only place I buy from love your prices and your items,5
3830,"I love his voice. I am looking for the song You're my first, my last my everything..",5
3831,Very ontime,5
3832,Exceptional,5
3833,"Made an update where you now can't see a sellers full shop because its ""not available in your location"" when you have bought some of the things that now won't show up",3
3834,"Easy to navigate, no problems through to payment then easy procedure, reliable.",5
3835,over the years I received the best service I thank you for that 💗🙏 Keep up the good work 😊😊😊,5
3836,It is user friendly,4
3837,Hot stuff other places dont,5
3838,it would be so much better if when you made a purchase before you went to go to the full inventory you could inventory immediately what you've already previously purchased as stored so that you can remake a purchase from a good buyer that you'd already bought from able some things I've only found at once and then I wonder if I can do it again but I know I already purchased it,4
3839,I get what I want,5
3840,I did not received my order.,1
3841,Good,4
3842,Great Shopping,5
3843,Poor AI descriptions Continual tweaking by developers is fine but the use of AI descriptions is a terrible idea. The generated text is so awful eBay should blush. Still great at reaching a wide audience in general,3
3844,Easy to use for selling and buying.,4
3845,Love it!,5
3846,Very happy with the app.,5
3847,"What's great about this app is the editing tool that auto-removes backgrounds, the ability to sell an item like one being sold, so it auto-populates the info, and the price suggestions really come in handy, as well.",5
3848,Excellent app,5
3849,I like using ebay but some of the vendors have awful products I understand you get what you pay for but I don't want to catch on fire the plug sparks all the time. I've reached out to the seller but my the time they answered me I couldn't do the return anymore,5
3850,Works great super convenient,5
3851,I wanted to expand my sneaker sales and tried to come back. After a few sales the fee that they charge was just not worth it. After each sale I was paying anywhere from $5-$20+ maybe more in fees. I'd rather just use StockX for less hassle or Mercari who doesn't charge fees anymore!,1
3852,Easy access. So very convenient,5
3853,App can ban you with no reason,5
3854,excelent good,5
3855,Very good,5
3856,"Lovely community, Im always looking forward to scrolling through and seeing what awesome deals everyone has to offer! 👍",5
3857,You find asome prices,5
3858,Great and easy to use,5
3859,Easy to use.,5
3860,An Extremely Helpful Experience,5
3861,I make a living off ebay. ebay is the best,5
3862,Affordable convenient.,5
3863,It was great,5
3864,👍,5
3865,Great,5
3866,ebay has been really helpful when trying to purchase unique items or gifts,5
3867,Love eBay have for years and always taken care of,5
3868,The best Automotive site anywhere!,5
3869,The eBay app is great and the sellers distribute good product and deliver on time for the most part..,5
3870,I really like this application dese2009 I am a member of this application,5
3871,Great,5
3872,A ONE SERVICE,5
3873,Great experience all around,5
3874,"Cancelled my purchase same day. Ebay did nothing. Contacted seller, he mailed it anyway. Will be using Etsy and Amazon. Ebay is A JOKE",1
3875,Very great,5
3876,bout yhk,5
3877,"I have used eBay app for several years, it after few years stopped working right, , I googled, etc. Finally cleared my cache and reinstalled it and signed in and it worked fine again",5
3878,awsome,5
3879,Love it,5
3880,You all know what this ap can do for you ...I absolutely love ebay,5
3881,The Ball is in my court? Just because I viewed something doesn't mean I want it Well ebay doesn't listen to reviews but the app sucks and buy mostly from Amazon now so oh well it was fun before you screwed everything up,1
3882,Good,5
3883,Is a great place to find about anything you need and ebay as a company stands behind their buyers when a situation is not right!,5
